DHSCLUST,ADM1NAME,DHSREGCO,DHSREGNA,URBAN_RURA,REGNAME,OTHREGNA,OTHREGCO,REGCODE,SVYYEAR,REG_ID,flag
335506,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
331874,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
334272,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
332086,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
333721,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
333878,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
335897,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
331928,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
330597,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
336204,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
330525,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
332529,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
335865,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
330403,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
330501,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
330647,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
331967,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
330336,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
335102,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
332829,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
330748,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
330592,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
335816,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
336270,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
330868,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
332551,Uttar Pradesh,181,Shrawasti,R,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
334099,Uttar Pradesh,181,Shrawasti,U,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
334007,Uttar Pradesh,181,Shrawasti,U,Mirzapur,Uttar Pradesh,9,199,2020,NA,NA
332834,Uttar Pradesh,181,Shrawasti,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
330669,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
333709,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
333343,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
332015,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
335432,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
333456,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
330330,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
331987,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
334082,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
334676,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
333215,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
332271,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
336123,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
332718,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
331844,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
330892,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
334716,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
330074,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
334000,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
333383,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
332058,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
335495,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
332233,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
333985,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
330658,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
334001,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
331249,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
332580,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
330840,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
331462,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
333790,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
336016,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
335544,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
333714,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
333773,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
331094,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
334567,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
330945,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
332512,Uttar Pradesh,182,Balrampur,R,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
330841,Uttar Pradesh,182,Balrampur,U,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
331735,Uttar Pradesh,182,Balrampur,U,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
331512,Uttar Pradesh,182,Balrampur,U,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
334068,Uttar Pradesh,182,Balrampur,U,Sonbhadra,Uttar Pradesh,9,200,2020,NA,NA
335565,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
334566,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
331142,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
333811,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
334341,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
332274,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
335342,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
331787,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
331048,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
335541,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
331830,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
332120,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
333095,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
331662,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
334494,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
332145,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
334777,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
335090,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
332283,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
332101,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
333255,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
335077,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
330685,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
332117,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
330929,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
335626,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
335451,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
333025,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
334496,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
333365,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
335050,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
332985,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
331790,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
331338,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
333903,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
335115,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
334949,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
334771,Uttar Pradesh,183,Gonda,R,Etah,Uttar Pradesh,9,201,2020,NA,NA
335380,Uttar Pradesh,183,Gonda,U,Etah,Uttar Pradesh,9,201,2020,NA,NA
332079,Uttar Pradesh,183,Gonda,U,Etah,Uttar Pradesh,9,201,2020,NA,NA
334633,Uttar Pradesh,183,Gonda,U,Etah,Uttar Pradesh,9,201,2020,NA,NA
335914,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
333617,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
330771,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
336064,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
335337,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
335248,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
331097,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
334084,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
334809,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
334368,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
332366,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
332214,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
330927,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
330284,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
333547,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
332770,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
335410,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
332371,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
333235,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
333554,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
332809,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
336134,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
334078,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
333725,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
330046,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
333090,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
334556,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
332682,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
332488,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
332728,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
333488,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
336209,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
335040,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
330011,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
332454,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
330595,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
333516,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
333530,Uttar Pradesh,184,Siddharth Nagar,R,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
333099,Uttar Pradesh,184,Siddharth Nagar,U,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
336186,Uttar Pradesh,184,Siddharth Nagar,U,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
335124,Uttar Pradesh,184,Siddharth Nagar,U,Kanshiram Nagar,Uttar Pradesh,9,202,2020,NA,NA
332505,Uttar Pradesh,183,Gonda,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
333442,Uttar Pradesh,183,Gonda,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
335081,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
333226,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
333212,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
334163,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
331942,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
334041,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
335588,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
334888,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
331346,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
332313,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
333730,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
334423,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
333495,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
335210,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
332884,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
332649,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
332023,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
332726,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
335359,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
332976,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
331062,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
334767,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
335220,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
335922,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
333005,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
330364,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
333223,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
333493,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
332436,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
332108,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
332845,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
331810,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
332329,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
331323,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
336272,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
330855,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
331617,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
332947,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
335228,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
332624,Uttar Pradesh,185,Basti,R,Pashchim Champaran,Bihar,10,203,2020,NA,NA
333476,Uttar Pradesh,185,Basti,U,Pashchim Champaran,Bihar,10,203,2020,NA,NA
330386,Uttar Pradesh,185,Basti,U,Pashchim Champaran,Bihar,10,203,2020,NA,NA
331851,Uttar Pradesh,185,Basti,U,Pashchim Champaran,Bihar,10,203,2020,NA,NA
333121,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
331733,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
331095,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
333131,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
331792,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
334426,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
333312,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
334804,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
332622,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
330943,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
331643,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
330452,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
334029,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
330560,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
332946,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
332935,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
335746,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
334705,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
334473,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
335290,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
333659,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
331183,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
334157,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
332511,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
333118,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
330189,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
331285,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
330444,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
333684,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
333201,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
333038,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
330611,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
333250,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
335891,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
334236,Uttar Pradesh,186,Sant Kabir Nagar,R,Purba Champaran,Bihar,10,204,2020,NA,NA
331123,Uttar Pradesh,186,Sant Kabir Nagar,U,Purba Champaran,Bihar,10,204,2020,NA,NA
331453,Uttar Pradesh,186,Sant Kabir Nagar,U,Purba Champaran,Bihar,10,204,2020,NA,NA
330460,Uttar Pradesh,186,Sant Kabir Nagar,U,Purba Champaran,Bihar,10,204,2020,NA,NA
335968,Uttar Pradesh,186,Sant Kabir Nagar,U,Purba Champaran,Bihar,10,204,2020,NA,NA
331117,Uttar Pradesh,184,Siddharth Nagar,R,Sheohar,Bihar,10,205,2020,NA,NA
333369,Uttar Pradesh,184,Siddharth Nagar,R,Sheohar,Bihar,10,205,2020,NA,NA
335071,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
331425,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
330358,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
335257,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
334939,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
334827,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
335106,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
335853,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
336117,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
330697,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
332797,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
330086,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
335239,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
332740,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
332171,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
330848,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
334315,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
334143,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
334125,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
335471,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
330699,Uttar Pradesh,187,Mahrajganj,R,Sheohar,Bihar,10,205,2020,NA,NA
